antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.992,2.575,0.178,78.067,0.866
"'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.992,2.575,0.178,78.067,0.866
"'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.992,2.575,0.178,78.067,0.866
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.991,3.884,0.083,87.433,0.837
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",'motivo_ros_Operaciones intentadas',0,0,0,0.991,3.482,0.08,83.967,0.804
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",'motivo_ros_Operaciones intentadas',0,0,0,0.991,3.482,0.08,83.967,0.804
"'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.991,3.498,0.08,84.126,0.805
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.991,3.498,0.08,84.126,0.805
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion', 'segm_comercial_PERSONAL', 'delito_fuente_Posible Operacion LA'",'motivo_ros_Operaciones intentadas',0,0,0,0.991,3.482,0.08,83.967,0.804
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL'",0,0,0,0.991,3.884,0.083,87.433,0.837
"'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",'motivo_ros_Operaciones intentadas',0,0,0,0.991,3.482,0.08,83.967,0.804
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'tipo_cli_PERSONA NATURAL', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.991,3.884,0.083,87.433,0.837
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO'","'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,6.927,0.105,78.375,0.976
"'cv_MEDIO', 'pais_origen_recursos1_Sin Informacion'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,6.927,0.105,78.375,0.976
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO'","'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,6.927,0.105,78.375,0.976
"'cv_MEDIO', 'pais_origen_recursos1_Sin Informacion'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,6.927,0.105,78.375,0.976
"'pais_origen_recursos1_Sin Informacion', 'pais_nacim_COLOMBIA'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,6.927,0.104,78.252,0.976
"'pais_origen_recursos1_Sin Informacion', 'pais_nacim_COLOMBIA'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,6.927,0.104,78.252,0.976
"'cv_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_nacim_COLOMBIA'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,6.927,0.104,78.252,0.976
"'pais_origen_recursos1_Sin Informacion', 'pais_nacim_COLOMBIA'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,8.098,0.107,80.137,1.0
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_nacim_COLOMBIA'","'cv_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,8.098,0.107,80.137,1.0
"'cv_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_nacim_COLOMBIA'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,6.927,0.104,78.252,0.976
"'pais_origen_recursos1_Sin Informacion', 'pais_nacim_COLOMBIA'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,8.098,0.107,80.137,1.0
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_nacim_COLOMBIA'","'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,6.927,0.104,78.252,0.976
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_nacim_COLOMBIA'","'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,6.927,0.104,78.252,0.976
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_nacim_COLOMBIA'","'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,8.098,0.107,80.137,1.0
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO', 'pais_nacim_COLOMBIA'","'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,6.927,0.104,78.252,0.976
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO', 'pais_nacim_COLOMBIA'","'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.989,6.927,0.104,78.252,0.976
"'tipologia_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",1,1,0,0.989,1.545,0.175,32.29,0.708
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO'","'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.988,8.098,0.107,70.245,1.0
"'cv_MEDIO', 'pais_origen_recursos1_Sin Informacion'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.988,8.098,0.107,70.245,1.0
"'cv_MEDIO', 'pais_origen_recursos1_Sin Informacion'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.988,8.098,0.107,70.245,1.0
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO'","'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.988,8.098,0.107,70.245,1.0
"'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",'motivo_ros_Operaciones intentadas',0,0,0,0.978,3.433,0.185,31.862,0.966
"'riesgo_pais_residencia_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.090,0.154,27.602,0.882
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.112,0.155,27.696,0.885
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.090,0.154,27.602,0.882
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.089,0.154,27.579,0.882
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.089,0.154,27.579,0.882
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.112,0.154,27.673,0.885
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.363,0.16,28.566,0.916
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.374,0.16,28.605,0.917
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.112,0.154,27.627,0.885
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.089,0.154,27.534,0.882
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.363,0.16,28.566,0.916
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.112,0.154,27.627,0.885
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.089,0.154,27.534,0.882
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_nacim_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.089,0.154,27.534,0.882
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.089,0.154,27.534,0.882
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.112,0.154,27.604,0.884
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.089,0.153,27.511,0.881
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.089,0.153,27.511,0.881
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.112,0.154,27.604,0.884
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.089,0.153,27.511,0.881
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.374,0.16,28.581,0.917
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.363,0.159,28.543,0.916
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.363,0.159,28.543,0.916
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.975,3.089,0.153,27.511,0.881
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",'motivo_ros_Operaciones intentadas',0,0,0,0.975,3.424,0.166,28.678,0.931
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",'motivo_ros_Operaciones intentadas',0,0,0,0.975,3.424,0.166,28.678,0.931
"'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.975,3.440,0.166,28.732,0.933
"'riesgo_pais_residencia_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.974,3.117,0.155,26.832,0.886
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.974,3.117,0.155,26.832,0.886
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.974,3.117,0.155,26.832,0.886
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.974,3.117,0.154,26.766,0.885
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.974,3.378,0.16,27.705,0.918
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.974,3.117,0.154,26.766,0.885
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.974,3.117,0.154,26.766,0.885
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_nacim_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.974,3.117,0.154,26.766,0.885
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.974,3.117,0.154,26.766,0.885
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.974,3.378,0.16,27.705,0.918
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'pais_residencia1_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.974,3.378,0.16,27.705,0.918
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.974,3.117,0.154,26.766,0.885
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.974,3.086,0.166,26.307,0.904
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.974,3.086,0.166,26.307,0.904
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.974,3.108,0.167,26.396,0.907
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.974,3.086,0.166,26.287,0.904
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.974,3.086,0.166,26.287,0.904
"'ctrl_terc_EXCLIENTE', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'",0,0,0,0.974,3.108,0.166,26.376,0.907
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.973,3.114,0.167,25.671,0.908
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.973,3.114,0.167,25.671,0.908
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA'",0,0,0,0.973,3.114,0.167,25.671,0.908
"'riesgo_pais_residencia_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.973,3.368,0.16,26.076,0.917
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.973,3.379,0.16,26.112,0.918
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.973,3.368,0.16,26.076,0.917
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.973,3.368,0.16,26.055,0.917
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.973,3.379,0.16,26.09,0.918
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.973,3.368,0.16,26.055,0.917
"'riesgo_pais_residencia_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.972,3.383,0.16,25.364,0.919
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",0,0,0,0.972,3.383,0.16,25.364,0.919
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO'",0,0,0,0.972,3.383,0.16,25.364,0.919
"'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'","'motivo_ros_Operaciones intentadas', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.971,3.424,0.184,24.311,0.968
"'tipologia_Captacion ilegal de recursos', 'delito_fuente_Posible Operacion LA'",'motivo_ros_Operaciones intentadas',0,0,0,0.971,3.408,0.184,24.265,0.966
"'motivo_ros_Posible Operacion LA', 'delito_fuente_Enriquecimiento ilicito de particulares'","'tipologia_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,1,0,0.954,1.900,0.081,10.763,0.577
"'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'",'delito_fuente_Posible Operacion LA',0,0,0,0.953,2.140,0.06,11.783,0.605
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",'delito_fuente_Posible Operacion LA',0,0,0,0.953,2.140,0.06,11.783,0.605
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos'","'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.953,2.178,0.061,11.946,0.614
"'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'",'delito_fuente_Posible Operacion LA',0,0,0,0.953,2.140,0.06,11.783,0.605
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos', 'sociedad_ccial_civ_Sin Informacion'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA'",0,0,0,0.953,2.336,0.065,12.578,0.649
"'segm_comercial_PERSONAL', 'tipo_cli_PERSONA NATURAL', 'tipologia_Captacion ilegal de recursos'","'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.953,2.178,0.061,11.946,0.614
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos'","'tipo_cli_PERSONA NATURAL', 'delito_fuente_Posible Operacion LA', 'sociedad_ccial_civ_Sin Informacion'",0,0,0,0.953,2.336,0.065,12.578,0.649
"'segm_comercial_PERSONAL', 'tipologia_Captacion ilegal de recursos'",'delito_fuente_Posible Operacion LA',0,0,0,0.953,2.140,0.06,11.783,0.605
